date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:17	2899/2899	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/4.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/4.png	(from https://www.elonwiftrump.fun/)
10:54:17	4238/4238	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/5.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/5.png	(from https://www.elonwiftrump.fun/)
10:54:18	3734/3734	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/6.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/6.png	(from https://www.elonwiftrump.fun/)
10:54:19	65584/65584	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec3.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec3.png	(from https://www.elonwiftrump.fun/)
10:54:19	3165/3165	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/tg.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/tg.png	(from https://www.elonwiftrump.fun/)
10:54:19	3341/3341	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/x.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/x.png	(from https://www.elonwiftrump.fun/)
10:54:20	201992/201992	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2015:41:41%20GMT	https://www.elonwiftrump.fun/xxx.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/xxx.png	(from https://www.elonwiftrump.fun/)
10:54:20	62756/62756	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec1_3.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec1_3.png	(from https://www.elonwiftrump.fun/)
10:54:20	3098/3098	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/1.svg	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/1.svg	(from https://www.elonwiftrump.fun/)
10:54:20	62291/62291	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec1_1.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec1_1.png	(from https://www.elonwiftrump.fun/)
10:54:22	336141/336141	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2015:44:29%20GMT	https://www.elonwiftrump.fun/11.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/11.png	(from https://www.elonwiftrump.fun/)
10:54:22	286945/286945	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2015:44:26%20GMT	https://www.elonwiftrump.fun/33.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/33.png	(from https://www.elonwiftrump.fun/)
10:54:22	759982/759982	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2015:44:35%20GMT	https://www.elonwiftrump.fun/22.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/22.png	(from https://www.elonwiftrump.fun/)
10:54:23	64668/64668	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec1_4.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec1_4.png	(from https://www.elonwiftrump.fun/)
10:54:23	32065/32065	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec1_2.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec1_2.png	(from https://www.elonwiftrump.fun/)
10:54:24	154976/154976	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2017:02:53%20GMT	https://www.elonwiftrump.fun/44.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/44.png	(from https://www.elonwiftrump.fun/)
10:54:24	59652/59652	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/images/dec2_1.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/images/dec2_1.png	(from https://www.elonwiftrump.fun/)
10:54:24	1239/1239	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/js/email-decode.min.js	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/js/email-decode.min.js	(from https://www.elonwiftrump.fun/)
10:54:25	152121/152121	---M--	200	added ('OK')	image/png	date:Fri,%2017%20May%202024%2016:50:57%20GMT	https://www.elonwiftrump.fun/2.png	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/2.png	(from https://www.elonwiftrump.fun/)
10:54:25	17050/17050	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Jan%202024%2021:36:56%20GMT	https://www.elonwiftrump.fun/js/app.js	C:/Users/USER/Desktop/$MAGA/https___www.elonwiftrump.fun_/www.elonwiftrump.fun/js/app.js	(from https://www.elonwiftrump.fun/)
